date,cash,position,position_value,portfolio_value,leverage,returns,cum_returns,drawdown,buy_hold_returns,buy_hold_cum_returns,buy_hold_drawdown
2019-10-11,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,-0.005539370732339566,3.3088374241274554,-0.24139985071036585
2019-10-14,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.003999125640758994,3.322069880711387,-0.23836611340225797
2019-10-15,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,-0.006970593591764218,3.298913081689507,-0.24367515369144674
2019-10-16,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.0057302703836425994,3.3178167456197234,-0.2393412078242318
2019-10-17,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.0014243781997433924,3.3225425714629275,-0.23825774202321354
2019-10-18,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,-0.0010667370445437419,3.318998292219874,-0.2390703207081918
2019-10-21,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,-0.004770136663166058,3.303166216781171,-0.2427000592694728
2019-10-22,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.002932997222985456,3.312854394122049,-0.24047890064634322
2019-10-23,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.0023537934253772264,3.3206521690141657,-0.23869114487624926
2019-10-24,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.007115918371069618,3.344281658787586,-0.23327373320801614
2019-10-25,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.0023316740895991117,3.3520794336797026,-0.23148597743792218
2019-10-28,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,-0.008600036764796815,3.323251427311538,-0.2380952262862179
2019-10-29,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,-0.0027730332148816483,3.3140359407222,-0.24020801353030313
2019-10-30,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.005490226541611021,3.3322307488038057,-0.23603658340008393
2019-10-31,2482121.9988121036,0.0,0.0,2482121.9988121036,0.0,0.0,2.4821219988121035,-0.033764282114273285,0.009998499224238566,3.3655480553607044,-0.228398095771863
2019-11-01,1307.6970085147768,17369.0,2476124.597595215,2477432.2946037296,0.9994721563082215,-0.0018893931122718755,2.4774322946037297,-0.03558988122447753,0.000912763389017579,3.368620004409617,-0.22769380580278734
2019-11-04,1307.6970085147768,17369.0,2469003.243988037,2470310.940996552,0.9994706346529854,-0.0028744896975345657,2.470310940996552,-0.03836206817509589,-0.002876007780098777,3.3589318270687385,-0.22991496442591702
2019-11-05,2425151.700014496,0.0,0.0,2425151.700014496,0.0,-0.018280792200126017,2.425151700014496,-0.05594157137854586,-0.016180006273117664,3.304584289035792,-0.24237494513233968
2019-11-06,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.004290245395359271,3.3187617665654043,-0.23912454772928488
2019-11-07,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.015521486102876958,3.2672496519269,-0.25093446548772497
2019-11-08,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.006364394703267995,3.246455585547922,-0.25570181420797566
2019-11-11,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.002401934875323586,3.238657810655805,-0.2574895699780696
2019-11-12,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.0026995120660886496,3.2474006064936027,-0.2554851541130287
2019-11-13,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.004002059820052306,3.260396897980464,-0.25250556116287215
2019-11-14,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.004203521155341949,3.2741020453159355,-0.24936345247571992
2019-11-15,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.0025259154943226836,3.2658319402296785,-0.25125949696171634
2019-11-18,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.0029664162029099383,3.275519757013157,-0.24903842100172854
2019-11-19,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.0005050304911609071,3.2771739943648486,-0.2486591625066441
2019-11-20,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.0005046655432805469,3.2788278711591397,-0.24827998667470164
2019-11-21,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.005477043362080103,3.2608695887320045,-0.2523971897838277
2019-11-22,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.0018840181654777854,3.254726051191579,-0.2538056870588372
2019-11-25,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.004791662812458131,3.2391305014073457,-0.25738119859902514
2019-11-26,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.004814733391401704,3.254726051191579,-0.2538056870588372
2019-11-27,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.005299919828770094,3.2374762640556543,-0.2577604570941096
2019-11-29,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.006203971517371398,3.2575614745860215,-0.2531556241108547
2019-12-02,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.0005078146228696401,3.25590723723433,-0.2535348826059391
2019-12-03,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.00957984896245434,3.287098336802797,-0.24638385952556321
2019-12-04,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.0013658431498282386,3.282608676056663,-0.2474131809686303
2019-12-05,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.0005758841931267078,3.2844990785054247,-0.24697977811559457
2019-12-06,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.009928092682104261,3.2518902672397365,-0.25445583266996175
2019-12-09,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,-0.00029060665275248976,3.250945246294056,-0.25467249276490855
2019-12-10,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.0028347098739491816,3.260160732883394,-0.2525597055208233
2019-12-11,2425151.700014496,0.0,0.0,2425151.700014496,0.0,0.0,2.425151700014496,-0.05594157137854586,0.00688553265084435,3.282608676056663,-0.2474131809686303
2019-12-12,4868.203005218878,17341.0,2400514.5029907227,2405382.7059959415,0.9979761212246667,-0.008151652541338539,2.4053827059959416,-0.06363720766738998,-0.003527249493396556,3.271030096267023,-0.2500677424447956
2019-12-13,4868.203005218878,17341.0,2411266.102920532,2416134.305925751,0.9979851273195868,0.004469808443791079,2.416134305925751,-0.05945184535177002,0.004478873140076667,3.285680625105576,-0.2467088909995545
2019-12-16,4868.203005218878,17341.0,2411092.523574829,2415960.726580048,0.9979849825571833,-7.18417619738343e-05,2.415960726580048,-0.059519415988421205,-7.198680622300113e-05,3.2854440994511056,-0.24676311802064765
2019-12-17,4868.203005218878,17341.0,2410572.314743042,2415440.517748261,0.9979845485867078,-0.00021532172525151605,2.415440517748261,-0.05972192189033601,-0.00021575647831872935,3.284735243602495,-0.2469256337576433
2019-12-18,4868.203005218878,17341.0,2410745.894088745,2415614.097093964,0.9979846934114702,7.186239711876041e-05,2.415614097093964,-0.05965435125368483,7.200752478642158e-05,3.2849717692569653,-0.24687140673655014
2019-12-19,4868.203005218878,17341.0,2416988.6646728516,2421856.8676780704,0.9979898882257703,0.002584341013581959,2.4218568676780703,-0.0572241774266866,0.002589559770448613,3.2934783999976927,-0.24492113522946052
2019-12-20,4868.203005218878,17341.0,2419416.394088745,2424284.597093964,0.997991901193839,0.0010024248122562085,2.424284597093964,-0.05627911554974375,0.0010044438566789715,3.296786514143675,-0.24416270090243364
2019-12-23,4868.203005218878,17341.0,2426872.897079468,2431741.1000846867,0.9979980586728376,0.0030757539769303843,2.4317411000846865,-0.053376462286283816,0.003081942822633188,3.306947021678694,-0.24183325356340146
2019-12-24,4868.203005218878,17341.0,2449763.144088745,2454631.347093964,0.9980167274360843,0.009413110223156718,2.454631347093964,-0.044465790585950134,0.009431992518777577,3.338138121247161,-0.23468223048302558
2019-12-26,4868.203005218878,17341.0,2469011.6646728516,2473879.8676780704,0.9980321586877264,0.007841715460407128,2.4738798676780704,-0.036972763203040104,0.007857298625196796,3.3643668693179536,-0.22866890022476113
2019-12-27,4868.203005218878,17341.0,2468144.5617523193,2473012.764757538,0.9980314687111224,-0.00035050324466490146,2.4730127647575384,-0.037310307374237996,-0.0003511943393945671,3.3631853227178024,-0.22893978734080123
2019-12-30,4868.203005218878,17341.0,2473346.9146728516,2478215.1176780704,0.998035601118526,0.0021036498455122565,2.4782151176780705,-0.03528514535106956,0.0021077991140190377,3.3702742417613085,-0.2273145473077029
2019-12-31,4868.203005218878,17341.0,2478028.7941589355,2482896.9971641544,0.9980393052910455,0.0018892143190825106,2.4828969971641546,-0.033462592233835214,0.0018929327941459295,3.3766539443988037,-0.22585190567474217
2020-01-02,4868.203005218878,17341.0,2496236.897079468,2501105.1000846867,0.9980535791938315,0.007333410504474669,2.5011051000846867,-0.026374576654755153,0.0073478173310379535,3.401464980772375,-0.220163606890469
2020-01-03,4868.203005218878,17341.0,2529358.2705841064,2534226.4735893253,0.9980790181714407,0.013242695600243826,2.5342264735893254,-0.013481151544735604,0.013268521727000326,3.446597392773384,-0.2098163307649896
2020-01-06,4868.203005218878,17341.0,2555889.9794158936,2560758.1824211124,0.9980989212340947,0.010469351933731996,2.5607581824211123,-0.0031529385309975433,0.010489502076611812,3.482750483282125,-0.20152769752564426
2020-01-07,4868.203005218878,17341.0,2565947.791168213,2570815.994173432,0.9981063588307166,0.003927669477486573,2.5708159941734317,0.0,0.003935150508558971,3.496455630617597,-0.19838558883849206
2020-01-08,4868.203005218878,17341.0,2546699.2705841064,2551567.4735893253,0.9980920735761023,-0.007487319445550256,2.5515674735893255,-0.0074873194455501975,-0.007501524641443713,3.4702268825468043,-0.2043989190967565
2020-01-09,4868.203005218878,17341.0,2532306.208831787,2537174.411837006,0.9980812501566677,-0.005640870524216357,2.537174411837006,-0.01308595497020081,-0.005651653463197515,3.4506143627679777,-0.20889538070096697
2020-01-10,4868.203005218878,17341.0,2547566.3735046387,2552434.5765098576,0.9980927217292772,0.006014629739940824,2.5524345765098575,-0.007150032404199407,0.006026192495848015,3.4714084291469556,-0.2041280319807164
2020-01-13,4868.203005218878,17341.0,2528664.7470092773,2533532.950014496,0.9980784923262234,-0.007405332410598708,2.533532950014496,-0.01450241644809854,-0.007419483430124996,3.4456523718277032,-0.2100329908599365
2020-01-14,2524359.2154434207,0.0,0.0,2524359.2154434207,0.0,-0.0036209257002254303,2.524359215443421,-0.018070829975891576,-0.0008915435213457945,3.4425804227787906,-0.21073728082901222
2020-01-15,2524359.2154434207,0.0,0.0,2524359.2154434207,0.0,0.0,2.524359215443421,-0.018070829975891576,0.005834242779070742,3.462665272751758,-0.20613253050889918
2020-01-16,2524359.2154434207,0.0,0.0,2524359.2154434207,0.0,0.0,2.524359215443421,-0.018070829975891576,-0.0015695082440052577,3.4572305910599432,-0.20737851204691307
2020-01-17,2524359.2154434207,0.0,0.0,2524359.2154434207,0.0,0.0,2.524359215443421,-0.018070829975891576,0.0018454259925253513,3.463610654254839,-0.20591578775081038
2020-01-21,2524359.2154434207,0.0,0.0,2524359.2154434207,0.0,0.0,2.524359215443421,-0.018070829975891576,0.0010915790702048511,3.467391459152362,-0.20504898204473904
2020-01-22,2524359.2154434207,0.0,0.0,2524359.2154434207,0.0,0.0,2.524359215443421,-0.018070829975891576,0.0003406555206315609,3.468572645195113,-0.20477817759184094
2020-01-23,2524359.2154434207,0.0,0.0,2524359.2154434207,0.0,0.0,2.524359215443421,-0.018070829975891576,0.002248122121045526,3.4763704200872296,-0.20299042182174695
2020-01-24,2524359.2154434207,0.0,0.0,2524359.2154434207,0.0,0.0,2.524359215443421,-0.018070829975891576,0.005845572586286041,3.4966917957146673,-0.19833144448054077
2020-01-27,12107.155125427525,16905.0,2518676.0428619385,2530783.197987366,0.9952160441340626,0.002544797311192948,2.530783197987366,-0.015572019264232455,0.006825312844883635,3.5205578111425577,-0.1928598057912145
2020-01-28,12107.155125427525,16905.0,2496192.361907959,2508299.5170333865,0.9951731621191129,-0.008884080221434942,2.5082995170333864,-0.02431775641731432,-0.008926785569624784,3.489130546477021,-0.20006497322954156
2020-01-29,12107.155125427525,16905.0,2509716.413497925,2521823.5686233523,0.9951990475162239,0.00539172116333253,2.5218235686233523,-0.019057149815901685,0.005417872354848807,3.508034210407237,-0.19573102736232673
2020-01-30,12107.155125427525,16905.0,2509885.3706359863,2521992.525761414,0.9951993691488946,6.699800103526776e-05,2.521992525761414,-0.018991428605809414,6.732120695107646e-05,3.508270375504307,-0.19567688300437544
2020-01-31,12107.155125427525,16905.0,2524423.6809539795,2536530.836079407,0.9952268843125357,0.005764612769264321,2.536530836079407,-0.013336294068392872,0.005792420039608892,3.5285917511317444,-0.19101790566316934
2020-02-03,12107.155125427525,16905.0,2508025.810317993,2520132.9654434207,0.9951958268506292,-0.006464684127921672,2.5201329654434206,-0.0197147632677253,-0.006495688802043542,3.505671117206935,-0.1962728015944068
2020-02-04,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,-0.016753259395159037,2.4779125241630555,-0.03613773611994601,-0.01300895070524588,3.4600660144543856,-0.20672844909893054
2020-02-05,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,0.0,2.4779125241630555,-0.03613773611994601,0.0012293105482077404,3.4643195101034494,-0.20575327201381474
2020-02-06,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,0.0,2.4779125241630555,-0.03613773611994601,0.005388399719282511,3.482986648379195,-0.20147355316769308
2020-02-07,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,0.0,2.4779125241630555,-0.03613773611994601,0.002645857569860688,3.492202134968533,-0.19936076592360782
2020-02-10,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,0.0,2.4779125241630555,-0.03613773611994601,0.0025712490701368385,3.501181456460801,-0.19730212303747377
2020-02-11,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,0.0,2.4779125241630555,-0.03613773611994601,-0.0034419552752806837,3.489130546477021,-0.20006497322954156
2020-02-12,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,0.0,2.4779125241630555,-0.03613773611994601,-0.0008127480224853212,3.486294762525178,-0.2007151188406661
2020-02-13,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,0.0,2.4779125241630555,-0.03613773611994601,0.00569345014846645,3.5061438079584755,-0.19616443021536237
2020-02-14,2477912.5241630557,0.0,0.0,2477912.5241630557,0.0,0.0,2.4779125241630555,-0.03613773611994601,0.004178427664004669,3.520793976239628,-0.19280566143326322
2020-02-18,23160.6442802432,16400.0,2474924.0600585938,2498084.704338837,0.9907286393291563,0.008140795923615052,2.498084704338837,-0.028291130131224813,0.012818816524224008,3.5659263882406367,-0.18245838530778394
2020-02-19,23160.6442802432,16400.0,2489355.889892578,2512516.5341728213,0.9907818937844848,0.005777157919792719,2.5125165341728213,-0.022677414537929545,0.005831221275388376,3.5867200940622146,-0.17769111925067524
2020-02-20,23160.6442802432,16400.0,2499524.0600585938,2522684.704338837,0.9908190491501342,0.004047006269498388,2.522684704338837,-0.018722183907242205,0.004084659090851872,3.601370622900767,-0.17433226780543423
2020-02-21,23160.6442802432,16400.0,2537079.949951172,2560240.594231415,0.990953723516287,0.014887270624023952,2.560240594231415,-0.00411363550171813,0.015025216397275942,3.655481995836644,-0.16192643145696275
2020-02-24,23160.6442802432,16400.0,2559875.9399414062,2583036.5842216494,0.99103355933024,0.008903846787523317,2.5830365842216496,0.0,0.008985128746405113,3.688326972199402,-0.15439623254464444
2020-02-25,2554147.9627006534,0.0,0.0,2554147.9627006534,0.0,-0.011183976912081284,2.5541479627006534,-0.01118397691208129,-0.017874260693127697,3.6224008543768154,-0.1695107747272324
2020-02-26,2554147.9627006534,0.0,0.0,2554147.9627006534,0.0,0.0,2.5541479627006534,-0.01118397691208129,0.004370503298157802,3.6382325692581188,-0.16588111882909326
2020-02-27,2554147.9627006534,0.0,0.0,2554147.9627006534,0.0,0.0,2.5541479627006534,-0.01118397691208129,0.00019483522153040944,3.6389414251067294,-0.16571860309209763
2020-02-28,2554147.9627006534,0.0,0.0,2554147.9627006534,0.0,0.0,2.5541479627006534,-0.01118397691208129,-0.03649347478693177,3.5061438079584755,-0.19616443021536237
2020-03-02,2554147.9627006534,0.0,0.0,2554147.9627006534,0.0,0.0,2.5541479627006534,-0.01118397691208129,0.005526297603759334,3.5255198020828318,-0.19172219563224505
2020-03-03,2554147.9627006534,0.0,0.0,2554147.9627006534,0.0,0.0,2.5541479627006534,-0.01118397691208129,0.031434333360162325,3.6363421668093574,-0.16631452168212887
2020-03-04,2554147.9627006534,0.0,0.0,2554147.9627006534,0.0,0.0,2.5541479627006534,-0.01118397691208129,0.0017545277375516921,3.642722230004253,-0.16485179738602618
2020-03-05,2554147.9627006534,0.0,0.0,2554147.9627006534,0.0,0.0,2.5541479627006534,-0.01118397691208129,0.021600945458936538,3.7214084742166307,-0.14681180661123283
2020-03-06,11643.842278290074,16038.0,2526786.948944092,2538430.791222382,0.9954129762692159,-0.00615358691344281,2.538430791222382,-0.01726874225155775,0.00038096105467699815,3.722826185913852,-0.14648677513724156
2020-03-09,11643.842278290074,16038.0,2530956.7408447266,2542600.5831230166,0.995420498856337,0.0016426651910517176,2.5426005831230167,-0.015654443822295888,0.0016502348575044845,3.7289697234542767,-0.14507827786223212
2020-03-10,11643.842278290074,16038.0,2477550.1714782715,2489194.0137565616,0.9953222439818109,-0.021004702713021906,2.4891940137565616,-0.03633032959669279,-0.02110133630677158,3.6502834792418994,-0.1631182686370254
2020-03-11,11643.842278290074,16038.0,2468729.2225341797,2480373.0648124698,0.9953056084814522,-0.003543696833329446,2.4803730648124698,-0.03974528275607664,-0.0035603512879937016,3.637287187755038,-0.16609786158718207
2020-03-12,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,-0.014066705257377299,2.445482387981415,-0.05325290283555309,-0.0398882588306293,3.492202134968533,-0.19936076592360782
2020-03-13,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.03051623730778741,3.3856332658910717,-0.22379326278860812
2020-03-16,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.011446115323986206,3.3468809170849583,-0.2326778146179848
2020-03-17,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.0135554799295321,3.3922494941830372,-0.22227639413455422
2020-03-18,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.019921988429849713,3.3246691390087593,-0.23777019481222664
2020-03-19,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.018905499074657994,3.261814609677685,-0.2521805296888809
2020-03-20,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.014995707221804766,3.3107278265762172,-0.24096644785733012
2020-03-23,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.044179590424960224,3.456994425962873,-0.20743265640486439
2020-03-24,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.048530353360380474,3.6247635870197175,-0.1689690831582942
2020-03-25,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.01368964099270864,3.5751418748299746,-0.18034559806369868
2020-03-26,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.012822223412266576,3.620983142679594,-0.16983580620122365
2020-03-27,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.006460489804721581,3.597589818003244,-0.17519907351150557
2020-03-30,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.004400644787818209,3.6134215328845474,-0.17156941761336644
2020-03-31,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.03184668568859872,3.4983460330663587,-0.19795218598545633
2020-04-01,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.009456223354449733,3.531427174526187,-0.1903678427151867
2020-04-02,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.0163934225377782,3.589319352359587,-0.17709520066064388
2020-04-03,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.0049374590529023266,3.6070414696896522,-0.17303214190946903
2020-04-06,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,0.027710521817620126,3.706994471032548,-0.15011643103538078
2020-04-07,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.005354484768834378,3.687145425599251,-0.15466711966068442
2020-04-08,2445482.3879814153,0.0,0.0,2445482.3879814153,0.0,0.0,2.445482387981415,-0.05325290283555309,-0.008907968786563414,3.6543004492364926,-0.16219731857300285
2020-04-09,28696.529216766823,15372.0,2439382.717529297,2468079.2467460637,0.9883729303851971,0.00924024596361983,2.4680792467460635,-0.044504726792410645,0.026123560972308058,3.749763789833255,-0.14031092914198146
2020-04-13,28696.529216766823,15372.0,2481194.5762939453,2509891.105510712,0.988566623805407,0.016941051961671727,2.5098911055107123,-0.02831763171986911,0.017140343933811808,3.81403603086155,-0.12557556279133605
2020-04-14,28696.529216766823,15372.0,2500716.8474121094,2529413.376628876,0.9886548677721422,0.007778134706840856,2.529413376628876,-0.020759755367124225,0.007868093580683189,3.844045223272466,-0.11869550949014214
2020-04-15,28696.529216766823,15372.0,2487958.293823242,2516654.823040009,0.9885973519474941,-0.005044076111383355,2.516654823040009,-0.025699117692382027,-0.005101958505246418,3.824433064051039,-0.12319188843121073
2020-04-16,28696.529216766823,15372.0,2485806.2232055664,2514502.752422333,0.9885875928395297,-0.0008551314220661688,2.514502752422333,-0.026532272991390052,-0.0008649946516461338,3.821124949905056,-0.12395032275823772
2020-04-17,28696.529216766823,15372.0,2437538.1525878906,2466234.6818046574,0.9883642341791381,-0.019195871060859626,2.4662346818046577,-0.04521883396095532,-0.019417471147623044,3.746928366438812,-0.1409609920899641
2020-04-20,28696.529216766823,15372.0,2454908.353088379,2483604.8823051457,0.988445614106648,0.007043206645596989,2.4836048823051455,-0.03849411290721846,0.007126124562213176,3.7736294447037455,-0.13483937311579708
2020-04-21,28696.529216766823,15372.0,2438152.929382324,2466849.458599091,0.9883671339907935,-0.006746412775007649,2.466849458599091,-0.04498082850714616,-0.006825274631933054,3.747873387384493,-0.14074433199501718
2020-04-22,28696.529216766823,15372.0,2486113.4943237305,2514810.0235404973,0.9885889872602122,0.019442031524956827,2.5148100235404973,-0.026413315668043898,0.019670860003665247,3.8215972800991964,-0.12384203404233525
2020-04-23,28696.529216766823,15372.0,2510862.4237060547,2539558.9529228215,0.9887001917463899,0.009841271965140841,2.5395589529228215,-0.01683198432589342,0.00995486708021609,3.8596407730566993,-0.1151199979499542
2020-04-24,28696.529216766823,15372.0,2500102.070617676,2528798.5998344426,0.9886521096545033,-0.004237095215291031,2.5287985998344427,-0.020997760820933385,-0.004285520778353313,3.8431002023267853,-0.11891216958508896
2020-04-27,28696.529216766823,15372.0,2483500.282470703,2512196.81168747,0.9885771174124327,-0.006565089109136446,2.51219681168747,-0.027424997759188094,-0.006640444141094992,3.8175803101046033,-0.12476298410635778
2020-04-28,28696.529216766823,15372.0,2472432.4237060547,2501128.9529228215,0.9885265694984531,-0.004405649554667712,2.5011289529228216,-0.031709822384691236,-0.004456556273727319,3.8005670486231486,-0.128663527120537
2020-04-29,28696.529216766823,15372.0,2486113.4943237305,2514810.0235404973,0.9885889872602122,0.0054699581169888045,2.5148100235404973,-0.026413315668043898,0.005533445721913166,3.8215972800991964,-0.12384203404233525
2020-04-30,28696.529216766823,15372.0,2441073.646911621,2469770.176128388,0.9883808908642052,-0.017909840898717166,2.469770176128388,-0.043850098285538784,-0.018116569301821484,3.752363048130627,-0.1397150105519502
2020-05-01,28696.529216766823,15372.0,2456138.1412353516,2484834.6704521184,0.9884513325743537,0.006099553095804788,2.4848346704521185,-0.03801801119248277,0.00617125761149806,3.775519847152507,-0.13440597026276146
2020-05-04,28696.529216766823,15372.0,2464746.4237060547,2493442.9529228215,0.9884912028233377,0.0034643280589516934,2.4934429529228215,-0.034685389996450836,0.003504803873276119,3.7887523037364383,-0.13137223295465358
2020-05-05,28696.529216766823,15372.0,2475199.5056762695,2503896.0348930364,0.9885392489077556,0.004192228243265594,2.503896034893036,-0.030638570824757023,0.004241037483481591,3.804820544272212,-0.1276883500354213
2020-05-06,28696.529216766823,15372.0,2443379.353088379,2472075.8823051457,0.9883917280120026,-0.012708256311149135,2.4720758823051456,-0.042957464324857766,-0.012855591040204617,3.7559073273736803,-0.13890243186697193
2020-05-07,28696.529216766823,15372.0,2480887.070617676,2509583.5998344426,0.9885652228446743,0.015172559142610842,2.5095835998344427,-0.02843667985033229,0.015350754880484763,3.8135633401100097,-0.1256839341703804
2020-05-08,28696.529216766823,15372.0,2465976.2118530273,2494672.741069794,0.988496876265838,-0.005941566866165426,2.494672741069794,-0.034209288281715315,-0.006010293229887331,3.7906427061852,-0.13093883010161786
2020-05-11,28696.529216766823,15372.0,2450604.2118530273,2479300.741069794,0.9884255553425179,-0.006161930479670064,2.4793007410697943,-0.04016042350523434,-0.006233636774804485,3.7670132164117796,-0.13635624176985106
2020-05-12,28696.529216766823,15372.0,2460134.7767944336,2488831.3060112004,0.9884698777504699,0.003844053600893016,2.4888313060112006,-0.03647074872492989,0.0038890673962401756,3.781663384692932,-0.1329974729877519
2020-05-13,28696.529216766823,15372.0,2483807.7881469727,2512504.3173637395,0.9885785154602732,0.00951169783800232,2.5125043173637396,-0.027305949628724915,0.00962264814750724,3.8180530008561435,-0.12465461272731343
